star_score,reviews
5,의정부 배달 불가능한 음식점 배달해드립니다 주문만 해주세요 주문은 카톡 트루미스 친추
5,의정부 배달 불가능한 음식점 배달해드립니다 주문만 해주세요 주문은 카톡 트루미스 친추
5,의정부 배달 불가능한 음식점 배달해드립니다 주문만 해주세요 주문은 카톡 트루미스 친추
5,의정부 배달 불가능한 음식점 배달해드립니다 주문만 해주세요 주문은 카톡 트루미스 친추
5,의정부 배달 불가능한 음식점 배달해드립니다 주문만 해주세요 주문은 카톡 트루미스 친추
5,의정부 배달 불가능한 음식점 배달해드립니다 주문만 해주세요 주문은 카톡 트루미스 친추
5,의정부 배달 불가능한 음식점 배달해드립니다 주문만 해주세요 주문은 카톡 트루미스 친추
5,의정부 배달 불가능한 음식점 배달해드립니다 주문만 해주세요 주문은 카톡 트루미스 친추
5,의정부 배달 불가능한 음식점 배달해드립니다 주문만 해주세요 주문은 카톡 트루미스 친추
5,만두는 피가 얇고 속이 꽉 차있는 느낌이었습니다 만두속은 호불호가 갈릴 수 있는 맛이었던것같습니다 김치는 찹쌀을 갈아서 양념을 한것 같았는데 반찬 하나에도 허투루쓰지 않는구나 생각이 들었습니다 국수는 국물이 매우 진했고 면 역시 쫄깃하고 부족함이 없었습니다 고추때문에 매콤했지만 자극적일정도는 아니었던것같습니다 하나하나 매우 만족스러운 식사를 해서 기분 좋은 점심이었습니다
3,전체적으로 무난한 맛입니다
4,  
5,제 입맛에 딱이네요
5,적극 추천합니다
4,  
3,길이 너무 좁고 험하네요 여성분이나 초보운전자들은 가면 생고생할 듯 합니다 커피맛보다는 새로운 경험의 카페 분위길 느껴볼 수 있는곳입니다
4,대박 맛짱짱 맛 되게 맛있어요강추 드리는 맛 저는 모든 떡이 다 맛있었어요기대도 안했는데 되게 깜짝 놀랄 맛이기도 해요특히 가래떡이 젤루 맛난어요
5,짱짱 맛가격두 싸구
4,생각보다 맛있어요제가 통닭 싫어하는데 진짜 갠적으로 넘나 맛있는 듯
5,완전 맛있어요겁나 맛있어요강추
1,왜 맛있다 하고 왜 인기 많은지 모르겠음 정말 또 가고 싶지 않은 맛
5,꼭 한 번 먹어보시길
2,가격도 적당하니 괜찮구요 라면만 먹기 부족하다 싶은 분들은 주먹밥 시켜서 같이드세요 그것도 맛있어요 
3,역시 라면은 꼬들꼬들해야죠 면발이 꼬들해서 더 좋고 국물도 맛있고 
1,맛은 있지만 직원의 실수를 손님께 전가하는 오리마을그래서 돈을 더 내고 왔네요
2,얼큰한게 해장용으로도 딱이에요 최근에 신메뉴도 나왔던데 그것도 맛있을것같아여 
5,맛은 있는데 너무 복잡해서
1,여긴 절대 비추함 어떤 이유인지 모르지만 마케팅의 함정
5,월중순에 갔다가 사정상 휴업이라 해서 헛걸음  지금은 하는지 모르겠네요미리전화하보고 가세요
4,짱맛임 진짜 매운거 좋아하는 사람들은 싫어할 이유가 전혀 없음
3,의정부에 이런곳이 있었나 싶을정도로 신기했던곳
3,드디어 가봤당 밤에 가니 너무 예뻤던 조명 귀여운 간판 좋다
3,넓은 식물원에 온듯한 멋진 공간 주라기 공원 처럼 수풀이 우거진 카페 그 장소 에 있는 것 만으로도 힐링 되는 느낌이에요 일부러 찾아 갈만큼 깔끔한 것 같네요
5,카운터 스탭이 손님 접대하는 자세가 이 식당 만족을 못하게 하는 재주가 있어여 기분 망가뜨립니다
5,아주 괜찮았어요 추천합니다
1,그리고 좀 음식도 위생적으로주세요
5,음식은괜찬은데 직원관리좀 제대로 시켜주세요
5,인생맛집이다
5,맛있어요꼭 한 번 가보세요
5,기대이상으로 만족스러웠어요
3,집에서 분위기도 맛도 최고 건강하게 먹어요
3,가볼만했던 것 같다 이 곳은 이미 남양주에서 원체 유명한 곳이기도 하다
3,너무 가보고 싶었던 산속에 위치한 비루개 카페를 다녀왔습니다 네비에 비루개 치면 나옵니다 그런데 차 없이는 못 가겠더라고요
3,한옥컨셉으로 지어진 예쁜 카페가 있어서 다녀왔습니당
4,음식은 정갈하고 깨끗하고 담백함에 한 표 테이블 간의 공간이 비좁아 다소 신경쓰임 어른들 모시고 간때는 미리 방으로 예약하면 좋을듯
3,식물원을 개조해서 만든 곳인데욤 너무 좋아서 추천할만한 편이에요
3,자연이 멋진 유리온실 카페 비루개
2,음료를 서비스로 주세요
3,국물 안드시는 분들은 졸여먹는 스탈의 볶음 추천
3,주문하자 마자 빨리 나와요
2,매운등갈비 인상적입니다
3,라면 사리는 꼭 추가하세요
3,실내에 딱 들어오자마자우와 아기자기 이뿌게 잘꾸며져 있넹싶었어요
2,인분 주문도 가능해서 좋은 곳
2,콩나물과 당면이 무한제공되어서 무한안주임
1,정말 포크 한개도 주기아까울 정도의 맛이에요  지역주민들은 진짜 안가요 속지마세요 허영만님 식성 진짜이해 불가 식객따라왔다가 돈버리고 가는집 진짜 내인생의 최악의 부대찌개 차라리 놀부가 맛있음 진짜 정말 레알
2,아주 막 맵지도 않고 딱 맛있게 매운것같아요 
3,좋아요
3,원래 서울 냉면 맛집들의 원조가 대부분 의정부에 있을 정도로 의정부가 냉면의 본고장이라고 하던데 그래서 그런지 이 가게도 정말 맛있었어요 냉면 육수가 자극적이지 않으면서 면발의 탱탱한 식감과 육수가 정말 잘 어울리더라구요 여름에 더워지면 한 번 또 와야겠어요
3,이근방에는 아직 개발이 덜된지라 먹을만한곳이 많지가않은듯하네요 그나마 가족들 모두 외식하기좋은 곳은 부대찌개가 제일인듯해요 속재료들도 사장님손에거쳐 나오기에 간도 세지도않고 적당해서 아이들에게도 먹일만해요
3,전국 시장 내 통닭 맛집중에 순위안에드는 곳 시장통닭답게 저렴한 가격에 맞지않은 어마어마한 퀄리티 기름관리를 잘하는게 눈에 확 보입니다 사먹을때마다 튀김옷이 썌까맣던 적이 없었음 식어도 느끼하지도않고 촉촉하니 자꾸 땅기는 맛임
3,무려 년이나 된 짜장면 맛집이 있다길래 방문하고왔어요 층 층이 다 가게라 생각보다 가게가 넓었고 내부 인테리어도 고급스러운 느낌으로 해놓으셨더라구요 평소에 짜장면이 맛있어 봤자지 이런 생각 많이 했었는데 여기서 유니짜장 먹어본 후로 자꾸 여기만 가고싶어서 큰일이에요
2,내 돈내고 먹었으니 솔직하게 말한다 방문일  토요일 방문횟수  번 주문메뉴  모듬 재방문의사  없음 이유   기다리는 시간이 정말 길다 맛집이라 하길래 기다리고 또 기다려 시간을 넘게 기다렸다 오픈한지 얼마 되지 않을 때부터 기다렸는데 사람들은 뭐가 맛있다고 기다려서 먹는지 지금 생각하면 이해가 안간다 더불어 기다리는 동안 사람들이 쳐다보는 창가쪽에 앉으면 그 불편함이란  양은 부족하고 질은 안 좋다 위에 나오는 사진은 거짓말 믿으면 넌 순둥이바보 사진에는 양이 많고 곱창이 통통하고 신선해보이지만 실제로는 양은 적고 곱창은 빈약하며 신선해보이지 않는다 솔직히 음식 보고나서 실망했다  탁한 실내공기 초미세먼지의 장소다 환기는 되지 않는지 아니면 안 하는건지 공기가 탁하고 곱창냄새가 진동을 한다 음식점이니까 음식냄새가 나겠지만 너무 환기가 안되었다  그럼에도 불구하고 장점  주문시 제공되는 간과 천엽  무한리필 선지해장국 선지는 많지 않다  무한리필 부추
3,칼국수를 시키면 보리 비빔밥을 주시는데 이게 은근 고소하면서 괜찮더라구요 칼국수는 바지락 칼국수보다 해물 칼국수에 들어있는 해물 양도 더 많은 것 같고 국물이 더 시원해서 제 스타일이었네요 면이 세가지 색으로 되어있어서 덤으로 보는 재미까지 있었어요
3,양념맛이 진짜맛있어요 떡갈비가 주먹만한크기로나오는데 보기엔작아보여도 밥이랑같이먹으면 양도 딱알맞음 기본으로나오는 밑반찬들도 개꿀맛 울가족 여기가면 인당 덩어리씩 주문해야됰그래야 다들만족스럽게먹음 
3,회식하기 딱좋아요 술안주에 딱이에요 
2,배추가 많아서 그런지 달달한 맛이 좋네요 
2,맘에드는곳
2,반찬도 깔끔하고 맛도 좋네요 
3,부대볶음은 처음인데 밥에 비벼먹기 딱좋아요 
5,술 좋아하시는 분들은 사가지마시고 꼭 방문하셔서 드셔보세요 정말 맛있습니다 강추
1,토박이들은 성원을 주로 가요
2,와 진짜 맛있어서 먹고 포장해서 집가져와서 또 먹음 
1,포장해서 집서 끓였는데뭔가 사뭇 허전 고추장쫌 넣고 마늘 더 넣고 그래도 맛 없음 왜 유명하지
5,사실 이렇게 맛없는 냉면은 처음 근데도 사람이 많아 깜놀 진짜 맑은 국물에 면만 들어간 니맛도내맛도 아닌 닝닝한국물 이것이 평양냉면 스타일 이라니 난그냥 다시다 육수에 미원 설탕 들어간 보통냉면이 훨 굳
4,오뎅식당보다 훨 남
3,여기말고 신곡동 최고집이 짱임 여긴 그냥 칼국수
4,오 괜찮음
3,그냥 냉면집
3,현지 거주자들은 안가요
5,어제 여기갔다왔는데 고기 진짜괜찮네요 항상 저 멀리 횡성까지 찾아갔는데 더 이상 횡성으로 갈필요없을듯 이제 가족들과 외식은 이곳으로
3,가볼만합니다
3,딱 적당한 금액대 오히려 사리추가하지않아도 양이 꽤되서 배부르게먹었음
3,진짜 입맛에 맞는거 같다
3,송탄부대찌개보다 더 진한 의정부부대찌개 형네식당은 의정부에서도 순위에드는맛집임
3,한신닭발 먹을만했어요
3,통닭이 작은데도 닭발먹고나서 뭔가 아쉬울떄 시키면 알맞음
3,백주부 프렌차이즈중에서 새마을식당만큼 유명한거로 알고있음내 친구들 대부분 다 좋아하는곳
3,한근에 단돈 만원사이 정육점보다 더저렴함
3,꽃등심 진짜 좋은거 같아요
3,간판없는식당이라 찾느라얼마나 고생햇는지알아욧
3,줄서서먹는 닭바아아알 국물닭발에 콩나물 올려서 먹는게 꿀맛
3,불고기인데 소돼지한우 개중에고르면됨 각각 가격도다르지만 세개다 맛있음
3,닭발이 안매워보였는데 끓여먹으면 먹을수록 매워짐 진짜 주먹밥 개별미임
3,이왕 먹는거 제일좋은고기로 먹어보자해서 한우로 먹고왔습니다 너무잘먹어서인지 나중에 불고기먹으러 또 놀러올듯합니다
4,웨이팅이 좀 있지만 소곱창먹으러는 여기만가요 직원분들이 하나하나다구워주십당
3,딱 술안주인데 반주용으로만 판매하다보니 제한되어있어요 고기도 추가주문이어려우니 신중히 결정해야해요
5,떡갈비가 입에서 녹는다 정말맛있는데 난 돼지가 더 맛있었다 나오는데 시간이 좀 소요되서 기다려야 하지만 맛은 굳
3,만족합니다
3,주먹밥 비법알고싶다 마요네즈안좋아하는데도 여긴 먹게됨
3,꽃등심 만족할만한 것 같네요
3,훌륭한거 같아요
3,소숯불고기 깔끔하구요
1,사진으로보니까정말대충만든냉면같음
4,살아있는 바다의 신선함을 먹는느낌 진짜 싱싱하고 맛나는집
4,깡통한우생곱창모둠 진짜 먹고싶을만했구요
5,양도 푸짐하고 해물들도 진짜 싱싱함
3,치즈가 진짜 백퍼센트 서울우유 치즈래요 찜닭도 맛있지만 치즈때메 자주가요
5,이집에서 파는 호박식혜가 진짜 환상이에요
3,샐러드돈가스 좋았음
3,산삼삼계탕 정말 괜찮었어요
3,좋은데용
3,정말 괜찮구요
5,남은 치즈와 밥을 찜닭국물에 볶아먹으니 완전 맛있음 
5,김치찌개에 부대찌개를 끓여낸 느낌 진짜 맛있음 
4,메스컴도 인정한 해물요리 맛집이에요 진짜 맛있네요 
3,좋은 맛이었던 것 같아요
5,오색철판치즈닭찜 진짜 강추함 너무 맛있음 
3,해물모둠볶음 진짜 괜찮을것 같아요
3,아주 좋았던 것 같구요
3,진짜 맛있었었던 것 같다
3,훌륭했구요
5,밥양이 진짜 많아서 덜어달라고 할정도 부대찌개는 전문점인만큼 맛은 최고다
3,먹고싶을만했구요
3,추천할만했던거 같다
3,매운맛 땡길때 가기 좋은집 진짜 중독성강함
4,사골육수와 베이키드빈스가 들어가지 않은 한식고추장 다대기를 사용하여 자연스럽게 칼칼한 콘킹소시지와 호맬햄을 사용하여 원조의 풍미가 가득한 맛의 부대찌개 한두번 먹을때는 잘 모르지만 자꾸 먹을수록 역하지 않고 기억나는 맛 상당수의 부대찌개가 사골베이스 국물로 변한 가운데 원조의 맛을 지키는 고마운 집
1,지역주민들은 오뎅집안감
5,차가운 메밀 비빔국수 정말 쫄깃쫄깃한 면발도 좋고 구수함과 매콤달콤함이 공존해서 짱 맛나네요
